phenotype,Rv0678,Rv2983,atpE,ddn,eis,embB,ethA,fabG1,fbiA,fbiB,fbiC,fgd1,gid,gyrA,gyrB,inhA,katG,mmpL5,pepQ,pncA,rplC,rpoB,rpsL,rrl,rrs,tlyA
Susceptible,0.07692308,3.220621e-23,0.07692308,0.07692308,0.07692308,5.769703e-22,0.07692308,1.3037384e-22,3.7957347e-21,0.07692308,0.07692308,6.8124904e-23,1.1383572e-20,4.6236175e-22,5.6435375e-21,0.07692308,3.6506493e-25,3.9175969e-22,0.07692308,0.07692308,0.07692308,9.279237e-22,0.07692308,1.2170045e-21,0.07692308,4.8048523e-21
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,8.217449e-12,1.13302596e-10,1.4233728e-11,0.05263158,0.05263158,2.2626806e-13,2.120617e-11,0.05263158,0.05263158,0.05263158,2.1665711e-11,0.05263158,0.05263158,0.05263158,1.3427995e-10
Susceptible,0.07142434,0.07142434,0.07142434,3.4209818e-06,0.07142434,3.0417268e-06,6.139033e-06,0.07142434,0.07142434,0.07142434,6.1665824e-06,1.6153734e-06,9.306938e-06,3.6733923e-06,6.4777946e-06,0.07142434,1.8817732e-07,4.6577866e-06,0.07142434,0.07142434,0.07142434,4.3673563e-06,0.07142434,0.07142434,0.07142434,1.0213847e-05
Susceptible,0.071428575,1.5006191e-19,0.071428575,0.071428575,0.071428575,1.3861851e-18,0.071428575,0.071428575,6.446215e-18,0.071428575,0.071428575,2.5171706e-19,1.7311815e-17,1.3404753e-18,9.700236e-18,0.071428575,3.585637e-21,1.081157e-18,0.071428575,0.071428575,0.071428575,2.3897467e-18,0.071428575,2.4053128e-18,0.071428575,7.631686e-18
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,8.7581857e-13,0.045454547,1.2173204e-12,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.057692e-12,0.045454547,0.045454547,0.045454547,2.8900967e-11
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,2.114976e-14,4.293011e-14,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,7.865403e-15,1.976918e-13,1.9068297e-14,0.05882353,0.05882353,1.0809938e-16,3.3205152e-14,0.05882353,0.05882353,0.05882353,3.113255e-14,0.05882353,0.05882353,0.05882353,2.1957578e-13
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.0812591e-18,2.0333691e-20,0.04761905,0.04761905,0.04761905,3.342524e-20,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,6.449185e-18,9.230947e-19
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,2.5823904e-25,1.0520183e-22,1.5727958e-24,0.055555556,0.055555556,2.8232323e-28,1.835295e-24,0.055555556,1.2818647e-29,0.055555556,3.2409976e-24,0.055555556,0.055555556,0.055555556,5.807825e-23
Susceptible,0.0625,0.0625,0.0625,0.0625,0.0625,8.2670386e-22,3.7768223e-21,0.0625,0.0625,0.0625,0.0625,4.7635397e-23,1.3806454e-20,1.8759843e-22,5.5584934e-21,0.0625,4.1831827e-26,5.49522e-22,0.0625,0.0625,0.0625,4.943013e-22,0.0625,0.0625,0.0625,1.4761002e-20
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,5.462499e-21,9.8830754e-23,0.045454547,0.045454547,0.045454547,1.0013163e-22,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,3.0790536e-21
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.0425562e-12,0.04761905,4.5076065e-12,0.04761905,0.04761905,0.04761905,8.202627e-12,0.04761905,0.04761905,0.04761905,7.286278e-12,0.04761905,0.04761905,0.04761905,9.161611e-11
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.5136438e-14,0.05,3.9326513e-14,4.554298e-13,0.05,0.05,8.632996e-14,0.05,0.05,0.05,7.3623657e-14,0.05,0.05,0.05,1.738305e-12
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.3419752e-15,1.40883255e-14,0.04761905,0.04761905,1.7761812e-15,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.2058592e-14,0.04761905,1.9009403e-14
Susceptible,0.05,0.05,0.05,0.05,0.05,7.247736e-15,0.05,0.05,0.05,0.05,9.105691e-15,0.05,0.05,1.6621073e-15,0.05,0.05,0.05,3.5728383e-15,0.05,0.05,0.05,0.05,0.05,1.2035202e-14,0.05,4.4399793e-14
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,5.9480605e-14,0.04761905,0.04761905,0.04761905,3.927628e-14,0.04761905,0.04761905,0.04761905,5.2572608e-14,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,2.9058242e-13,0.04761905,4.5346214e-13
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,5.986915e-12,0.045454547,0.045454547,0.045454547,9.089827e-12,5.399782e-11,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,6.662387e-11
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.0425562e-12,0.04761905,4.5076065e-12,0.04761905,0.04761905,0.04761905,8.202627e-12,0.04761905,0.04761905,0.04761905,7.286278e-12,0.04761905,0.04761905,0.04761905,9.161611e-11
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.269437e-17,6.635574e-19,0.04761905,0.04761905,0.04761905,1.3921721e-18,0.04761905,0.04761905,0.04761905,1.4755738e-18,0.04761905,0.04761905,0.04761905,4.136315e-17
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.489674e-15,2.570582e-16,2.089427e-15,2.0096928e-15,0.05,1.9632421e-16,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.1120938e-15
Susceptible,0.0625,0.0625,0.0625,0.0625,0.0625,6.372303e-23,0.0625,0.0625,0.0625,0.0625,0.0625,3.195088e-24,1.241413e-21,1.3338131e-23,4.688456e-22,0.0625,1.749626e-27,3.7606593e-23,0.0625,0.0625,0.0625,3.6419815e-23,0.0625,1.8226135e-22,0.0625,1.298684e-21
Susceptible,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0
Susceptible,0.06666667,0.06666667,0.06666667,0.06666667,3.7432796e-28,1.3462287e-27,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,4.2315723e-29,4.181673e-26,2.9358594e-28,1.6496613e-26,0.06666667,1.0619499e-32,6.6020436e-28,3.7135864e-26,0.06666667,0.06666667,8.565217e-28,0.06666667,0.06666667,0.06666667,2.812899e-26
Susceptible,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,4.1355194e-15,0.04347826,0.04347826,0.04347826,4.7030806e-15,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,4.978069e-14
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.9037963e-14,0.05,0.05,0.05,4.727172e-14,0.05,1.0053492e-13,0.05,0.05,0.05,1.19048e-13,0.05,0.05,0.05,1.5420595e-13,0.05,0.05,0.05,1.6179159e-12
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.1335571e-14,3.4611027e-13,2.045447e-14,0.055555556,2.1724316e-13,1.1200462e-16,4.2900277e-14,0.055555556,0.055555556,0.055555556,3.8843017e-14,0.055555556,0.055555556,0.055555556,4.1950658e-13
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.1442405e-16,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,2.6013874e-17,3.9565039e-16,0.04761905,0.04761905,4.839699e-17,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,9.55794e-16
Susceptible,0.05,0.05,0.05,0.05,0.05,2.3799589e-12,0.05,0.05,0.05,0.05,0.05,3.893039e-13,0.05,6.8850204e-13,0.05,0.05,0.05,1.1904216e-12,0.05,0.05,0.05,1.0746135e-12,0.05,0.05,0.05,1.3015684e-11
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,9.43678e-18,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.1276217e-18,0.04761905,0.04761905,0.04761905,2.3245314e-18,4.385868e-17,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,5.561075e-17
Susceptible,0.05263053,0.05263053,0.05263053,0.05263053,0.05263053,0.05263053,0.05263053,0.05263053,0.05263053,0.05263053,2.3185019e-06,1.0147106e-06,5.0974386e-06,1.1715928e-06,0.05263053,0.05263053,0.05263053,1.971233e-06,0.05263053,0.05263053,0.05263053,1.5412446e-06,0.05263053,0.05263053,0.05263053,6.916858e-06
Susceptible,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,3.551461e-18,0.04347826,0.04347826,0.04347826,5.6070467e-18,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,1.3238192e-16
Susceptible,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,1.6345031e-11,0.04347826,0.04347826,0.04347826,2.5582553e-11,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,2.0516686e-10
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,2.545146e-22,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,4.3176446e-23,0.04761905,0.04761905,0.04761905,6.3982e-23,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,6.274355e-22,0.04761905,2.3687932e-21
Susceptible,5.4178945e-10,5.4178945e-10,5.4178945e-10,5.4178945e-10,5.4178945e-10,0.18690215,5.4178945e-10,0.024549685,0.21754266,5.4178945e-10,5.4178945e-10,5.4178945e-10,5.4178945e-10,0.038772427,5.4178945e-10,5.4178945e-10,5.4178945e-10,0.19414742,5.4178945e-10,5.4178945e-10,5.4178945e-10,0.034549166,5.4178945e-10,5.4178945e-10,5.4178945e-10,0.30353653
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.9616409e-20,2.3510413e-18,6.3106475e-20,0.055555556,0.055555556,6.7738135e-23,9.280183e-20,0.055555556,1.7314686e-24,0.055555556,1.164169e-19,0.055555556,0.055555556,0.055555556,1.9040837e-18
Susceptible,0.04761905,3.7817143e-20,0.04761905,0.04761905,0.04761905,1.528687e-18,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.3314893e-19,0.04761905,0.04761905,0.04761905,5.1309403e-19,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,8.8644934e-18
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.9427896e-14,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.0594462e-14,0.04761905,0.04761905,0.04761905,1.4835745e-14,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,7.1168054e-14,0.04761905,1.2136752e-13
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,7.254621e-25,0.05263158,0.05263158,3.737763e-26,2.8237185e-24,0.05263158,0.05263158,9.472024e-26,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,1.3531304e-24,8.456513e-23,7.0529135e-24
Susceptible,0.07692308,5.231905e-26,0.07692308,0.07692308,0.07692308,1.9114175e-24,0.07692308,1.7492368e-25,1.7571436e-23,0.07692308,0.07692308,1.3989185e-25,5.008158e-23,9.410476e-25,2.1120623e-23,0.07692308,1.9586309e-28,1.1677801e-24,0.07692308,0.07692308,0.07692308,2.3235864e-24,0.07692308,4.6110016e-24,0.07692308,2.5619498e-23
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,1.1008481e-11,1.6568e-12,8.569342e-12,0.05263158,0.05263158,1.3442048e-12,0.05263158,0.05263158,0.05263158,2.6138707e-12,0.05263158,0.05263158,3.2549654e-11,6.7012732e-12
Susceptible,0.05,0.05,0.05,0.05,0.05,3.1315981e-15,0.05,0.05,0.05,0.05,0.05,3.041576e-16,0.05,7.59647e-16,0.05,0.05,0.05,1.3529187e-15,0.05,0.05,0.05,1.3398578e-15,0.05,0.05,0.05,2.5398612e-14
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,2.0363707e-20,2.4376001e-18,6.5132046e-20,0.055555556,0.055555556,7.0711655e-23,9.5911456e-20,0.055555556,1.7407936e-24,0.055555556,1.2001207e-19,0.055555556,0.055555556,0.055555556,1.9778881e-18
Susceptible,0.07692308,1.0567526e-33,0.07692308,0.07692308,0.07692308,1.65451e-31,0.07692308,4.2143757e-33,2.9848553e-30,0.07692308,0.07692308,4.2529742e-33,1.1155084e-29,4.440094e-32,3.503254e-30,0.07692308,5.258808e-37,7.7768085e-32,0.07692308,0.07692308,0.07692308,1.6015886e-31,0.07692308,5.425633e-31,0.07692308,5.3499e-30
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.099845e-12,4.2097402e-13,2.3453101e-12,0.05,0.05,3.502534e-13,0.05,0.05,0.05,0.05,0.05,0.05,9.5843585e-12,1.8571978e-12
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,7.170358e-20,0.04761905,1.6199138e-19,0.04761905,0.04761905,0.04761905,4.0156468e-19,0.04761905,0.04761905,0.04761905,3.8590705e-19,0.04761905,0.04761905,0.04761905,1.7682087e-17
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,4.9975163e-11,1.0093407e-11,3.9946553e-11,0.04761905,0.04761905,6.941458e-12,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.0233982e-11
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,4.411832e-17,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,4.030478e-18,3.7560485e-16,1.3729767e-17,0.05263158,0.05263158,0.05263158,1.8279133e-17,0.05263158,0.05263158,0.05263158,2.3495236e-17,0.05263158,0.05263158,0.05263158,4.142812e-16
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,8.2105937e-19,2.1599688e-20,2.6881374e-18,8.24631e-20,0.05882353,0.05882353,7.604674e-23,1.0983378e-19,0.05882353,5.4067308e-24,0.05882353,1.4980121e-19,0.05882353,0.05882353,0.05882353,1.8294131e-18
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.9616409e-20,2.3510413e-18,6.3106475e-20,0.055555556,0.055555556,6.7738135e-23,9.280183e-20,0.055555556,1.7314686e-24,0.055555556,1.164169e-19,0.055555556,0.055555556,0.055555556,1.9040837e-18
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.7216294e-11,3.0814938e-12,0.05,4.559994e-12,0.05,0.05,0.05,8.3628954e-12,0.05,0.05,0.05,7.364663e-12,0.05,0.05,0.05,9.4439824e-11
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,2.2493955e-23,0.05882353,0.05882353,1.5089008e-22,0.05882353,0.05882353,8.400789e-25,4.875216e-22,6.4451668e-24,0.05882353,0.05882353,5.476278e-28,9.833331e-24,0.05882353,0.05882353,0.05882353,1.6661211e-23,0.05882353,0.05882353,0.05882353,3.0403063e-22
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.7945141e-16,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,4.2044188e-17,0.04761905,0.04761905,0.04761905,5.385437e-17,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.7328903e-16,0.04761905,7.729825e-16
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.0311409e-15,0.04761905,0.04761905,0.04761905,2.4150326e-15,0.04761905,0.04761905,0.04761905,3.508213e-15,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.607468e-14,0.04761905,2.5770249e-14
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.1690072e-25,6.2001343e-23,4.36653e-25,0.055555556,0.055555556,4.040961e-29,1.0561387e-24,0.055555556,2.3303374e-31,0.055555556,1.1052459e-24,0.055555556,0.055555556,0.055555556,6.202689e-23
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,4.230329e-31,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,5.842833e-33,2.2626591e-29,3.8381598e-32,6.0049717e-30,0.05882353,1.6378152e-37,1.7160018e-31,0.05882353,0.05882353,0.05882353,1.4769629e-31,0.05882353,0.05882353,0.05882353,2.8547425e-29
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.3259479e-20,0.04761905,0.04761905,0.04761905,1.8214769e-20,0.04761905,0.04761905,0.04761905,3.3906053e-20,0.04761905,1.3480164e-19,0.04761905,4.8530976e-19
Susceptible,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,4.46808e-13,0.04347826,0.04347826,0.04347826,5.955018e-13,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,5.446611e-12
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,2.6721092e-13,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.3364082e-13,0.04761905,0.04761905,0.04761905,9.8230926e-14,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,4.0372856e-13,0.04761905,5.6456017e-13
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,2.114976e-14,4.293011e-14,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,7.865403e-15,1.976918e-13,1.9068297e-14,0.05882353,0.05882353,1.0809938e-16,3.3205152e-14,0.05882353,0.05882353,0.05882353,3.113255e-14,0.05882353,0.05882353,0.05882353,2.1957578e-13
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.654649e-12,0.05,5.3874136e-12,0.05,0.05,0.05,9.749561e-12,0.05,0.05,6.3136558e-12,8.650559e-12,0.05,0.05,0.05,1.07781686e-10
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,2.019988e-14,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,2.9893815e-15,9.84712e-14,7.6852096e-15,0.05882353,0.05882353,3.8744508e-17,1.0139833e-14,0.05882353,2.4303927e-18,0.05882353,1.18360945e-14,0.05882353,0.05882353,0.05882353,1.0784192e-13
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.9616409e-20,2.3510413e-18,6.3106475e-20,0.055555556,0.055555556,6.7738135e-23,9.280183e-20,0.055555556,1.7314686e-24,0.055555556,1.164169e-19,0.055555556,0.055555556,0.055555556,1.9040837e-18
Susceptible,0.05882353,9.779359e-15,0.05882353,0.05882353,0.05882353,9.914627e-14,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,1.7008577e-14,4.6926845e-13,5.0182247e-14,0.05882353,0.05882353,4.3842883e-16,6.734918e-14,0.05882353,0.05882353,0.05882353,7.952083e-14,0.05882353,0.05882353,0.05882353,3.838585e-13
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,1.4041541e-17,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,1.1557258e-18,9.2190404e-17,4.377933e-18,0.05882353,0.05882353,9.098731e-21,5.2165053e-18,0.05882353,6.3076985e-22,0.05882353,6.7943205e-18,0.05882353,0.05882353,0.05882353,6.848658e-17
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,7.4140503e-19,0.05,0.05,0.05,5.7180643e-19,0.05,0.05,3.8920082e-20,0.05,0.05,0.05,1.3111761e-19,0.05,0.05,0.05,0.05,0.05,0.05,1.620336e-17,3.8290563e-18
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.2609788e-17,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,4.434419e-18,0.045454547,0.045454547,0.045454547,6.995e-18,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,1.6362941e-16
Susceptible,0.05,0.05,0.05,0.05,0.05,8.1400704e-19,0.05,0.05,5.00641e-18,0.05,0.05,0.05,6.8397158e-18,1.2459984e-19,0.05,0.05,0.05,3.047413e-19,0.05,0.05,0.05,0.05,0.05,0.05,0.05,8.386111e-18
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.3401612e-13,1.7588878e-14,0.045454547,0.045454547,0.045454547,2.2505228e-14,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.1721405e-13
Susceptible,0.05,1.3154043e-19,0.05,0.05,0.05,3.3142397e-18,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.3188165e-18,0.05,0.05,0.05,1.0507105e-18,0.05,0.05,0.05,0.05,0.05,5.759376e-18,0.05,9.108942e-18
Susceptible,0.083333336,0.083333336,0.083333336,0.083333336,5.2765565e-33,6.815545e-32,0.083333336,0.083333336,0.083333336,2.0775617e-32,7.0037613e-31,3.263626e-34,7.245217e-30,2.1361875e-33,1.238225e-30,0.083333336,6.5097e-41,1.0964914e-31,0.083333336,5.47e-43,0.083333336,1.6705398e-32,0.083333336,1.9563483e-31,0.083333336,3.1520206e-29
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.4387333e-18,3.9830572e-20,0.04761905,0.04761905,0.04761905,4.9239196e-20,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,7.651092e-18,8.795002e-19
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.783175e-21,7.603944e-21,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,4.280208e-22,0.04761905,0.04761905,0.04761905,4.463906e-22,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.2629521e-20
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,2.1625626e-25,1.1746458e-22,7.4788387e-25,0.055555556,0.055555556,6.376487e-29,2.068995e-24,0.055555556,2.2615373e-31,0.055555556,1.9395672e-24,0.055555556,0.055555556,0.055555556,1.3789275e-22
