MdtABC-TolC	confers_resistance_to	ciprofloxacin
MdtABC-TolC	belongs_to_class	other_mechanism
MdtL	confers_resistance_to	ciprofloxacin
MdtL	belongs_to_class	other_mechanism
MdtM	confers_resistance_to	ciprofloxacin
MdtM	belongs_to_class	other_mechanism
Mef(B)	confers_resistance_to	ciprofloxacin
Mef(B)	belongs_to_class	other_mechanism
Mph(A) family	confers_resistance_to	ciprofloxacin
Mph(A) family	belongs_to_class	macrolide_resistance
Mph(E)/Mph(G) family	confers_resistance_to	ciprofloxacin
Mph(E)/Mph(G) family	belongs_to_class	macrolide_resistance
Mrx	confers_resistance_to	ciprofloxacin
Mrx	belongs_to_class	other_mechanism
Msr(E)	confers_resistance_to	ciprofloxacin
Msr(E)	belongs_to_class	macrolide_efflux
MurA	confers_resistance_to	ciprofloxacin
MurA	belongs_to_class	other_mechanism
NDM family	confers_resistance_to	ciprofloxacin
NDM family	belongs_to_class	carbapenemase
NDM-1	confers_resistance_to	ciprofloxacin
NDM-1	belongs_to_class	carbapenemase
NDM-5	confers_resistance_to	ciprofloxacin
NDM-5	belongs_to_class	carbapenemase
OKP-B family	confers_resistance_to	ciprofloxacin
OKP-B family	belongs_to_class	other_mechanism
OKP-B-2	confers_resistance_to	ciprofloxacin
OKP-B-2	belongs_to_class	other_mechanism
OKP-B-7	confers_resistance_to	ciprofloxacin
OKP-B-7	belongs_to_class	other_mechanism
OXA-1	confers_resistance_to	ciprofloxacin
OXA-1	belongs_to_class	beta_lactamase
OXA-1 family	confers_resistance_to	ciprofloxacin
OXA-1 family	belongs_to_class	beta_lactamase
OXA-10	confers_resistance_to	ciprofloxacin
OXA-10	belongs_to_class	beta_lactamase
OXA-10 family	confers_resistance_to	ciprofloxacin
OXA-10 family	belongs_to_class	beta_lactamase
OXA-181	confers_resistance_to	ciprofloxacin
OXA-181	belongs_to_class	beta_lactamase
OXA-232	confers_resistance_to	ciprofloxacin
OXA-232	belongs_to_class	beta_lactamase
OXA-48	confers_resistance_to	ciprofloxacin
OXA-48	belongs_to_class	beta_lactamase
OXA-48 family	confers_resistance_to	ciprofloxacin
OXA-48 family	belongs_to_class	beta_lactamase
OXA-9	confers_resistance_to	ciprofloxacin
OXA-9	belongs_to_class	beta_lactamase
OXY-1-4	confers_resistance_to	ciprofloxacin
OXY-1-4	belongs_to_class	other_mechanism
OccD6/OprQ	confers_resistance_to	ciprofloxacin
OccD6/OprQ	belongs_to_class	other_mechanism
OmpK35	confers_resistance_to	ciprofloxacin
OmpK35	belongs_to_class	other_mechanism
OmpK36	confers_resistance_to	ciprofloxacin
OmpK36	belongs_to_class	other_mechanism
OprB	confers_resistance_to	ciprofloxacin
OprB	belongs_to_class	other_mechanism
OxyR	confers_resistance_to	ciprofloxacin
OxyR	belongs_to_class	other_mechanism
PgsA	confers_resistance_to	ciprofloxacin
PgsA	belongs_to_class	other_mechanism
PhoP	confers_resistance_to	ciprofloxacin
PhoP	belongs_to_class	other_mechanism
PmrF	confers_resistance_to	ciprofloxacin
PmrF	belongs_to_class	other_mechanism
QacE	confers_resistance_to	ciprofloxacin
QacE	belongs_to_class	other_mechanism
QnrA1	confers_resistance_to	ciprofloxacin
QnrA1	belongs_to_class	quinolone_protection
QnrB family	confers_resistance_to	ciprofloxacin
QnrB family	belongs_to_class	quinolone_protection
QnrB1	confers_resistance_to	ciprofloxacin
QnrB1	belongs_to_class	quinolone_protection
QnrB10	confers_resistance_to	ciprofloxacin
QnrB10	belongs_to_class	quinolone_protection
QnrB19	confers_resistance_to	ciprofloxacin
QnrB19	belongs_to_class	quinolone_protection
QnrB2	confers_resistance_to	ciprofloxacin
QnrB2	belongs_to_class	quinolone_protection
QnrB4	confers_resistance_to	ciprofloxacin
QnrB4	belongs_to_class	quinolone_protection
QnrB6	confers_resistance_to	ciprofloxacin
QnrB6	belongs_to_class	quinolone_protection
QnrS1	confers_resistance_to	ciprofloxacin
QnrS1	belongs_to_class	quinolone_protection
S10p	confers_resistance_to	ciprofloxacin
S10p	belongs_to_class	other_mechanism
S12p	confers_resistance_to	ciprofloxacin
S12p	belongs_to_class	other_mechanism
SHV family	confers_resistance_to	ciprofloxacin
SHV family	belongs_to_class	beta_lactamase
SHV-1	confers_resistance_to	ciprofloxacin
SHV-1	belongs_to_class	beta_lactamase
SHV-11	confers_resistance_to	ciprofloxacin
SHV-11	belongs_to_class	beta_lactamase
SHV-13	confers_resistance_to	ciprofloxacin
SHV-13	belongs_to_class	beta_lactamase
SHV-155	confers_resistance_to	ciprofloxacin
SHV-155	belongs_to_class	beta_lactamase
SHV-16	confers_resistance_to	ciprofloxacin
SHV-16	belongs_to_class	beta_lactamase
SHV-168	confers_resistance_to	ciprofloxacin
SHV-168	belongs_to_class	beta_lactamase
SHV-187	confers_resistance_to	ciprofloxacin
SHV-187	belongs_to_class	beta_lactamase
SHV-2	confers_resistance_to	ciprofloxacin
SHV-2	belongs_to_class	beta_lactamase
SHV-26	confers_resistance_to	ciprofloxacin
SHV-26	belongs_to_class	beta_lactamase
SHV-27	confers_resistance_to	ciprofloxacin
SHV-27	belongs_to_class	beta_lactamase
SHV-28	confers_resistance_to	ciprofloxacin
SHV-28	belongs_to_class	beta_lactamase
SHV-2A	confers_resistance_to	ciprofloxacin
SHV-2A	belongs_to_class	beta_lactamase
SHV-30	confers_resistance_to	ciprofloxacin
SHV-30	belongs_to_class	beta_lactamase
SHV-33	confers_resistance_to	ciprofloxacin
SHV-33	belongs_to_class	beta_lactamase
SHV-36	confers_resistance_to	ciprofloxacin
SHV-36	belongs_to_class	beta_lactamase
SHV-5	confers_resistance_to	ciprofloxacin
